UserID,Country,Latitude,Longitude
3929806,United Kingdom,55.378051,-3.435973
10159612,United Kingdom,55.378051,-3.435973
7661005,United Kingdom,55.378051,-3.435973
7278639,United States,37.09024,-95.712891
2990665,United States,37.09024,-95.712891
4013612,United States,37.09024,-95.712891
239879,United States,37.09024,-95.712891
401543,United States,37.09024,-95.712891
99401,United States,37.09024,-95.712891
3923070,United States,37.09024,-95.712891
109919,United States,37.09024,-95.712891
1170550,United States,37.09024,-95.712891
1751958,United States,37.09024,-95.712891
1049033,United States,37.09024,-95.712891
736893,United States,37.09024,-95.712891
9140667,United States,37.09024,-95.712891
294885,United States,37.09024,-95.712891
9175228,United States,37.09024,-95.712891
417811,United States,37.09024,-95.712891
4103515,United States,37.09024,-95.712891
773771,United States,37.09024,-95.712891
219153,United States,37.09024,-95.712891
9876929,United States,37.09024,-95.712891
3361121,United States,37.09024,-95.712891
4114323,United States,37.09024,-95.712891
4272549,United States,37.09024,-95.712891
4594755,United States,37.09024,-95.712891
4762316,United States,37.09024,-95.712891
4396618,United States,37.09024,-95.712891
485844,United States,37.09024,-95.712891
4381942,United States,37.09024,-95.712891
684594,United States,37.09024,-95.712891
274475,United States,37.09024,-95.712891
225074,United States,37.09024,-95.712891
441016,United States,37.09024,-95.712891
1099820,United States,37.09024,-95.712891
189310,United States,37.09024,-95.712891
394484,United States,37.09024,-95.712891
9280951,United States,37.09024,-95.712891
3854093,United States,37.09024,-95.712891
1445366,United States,37.09024,-95.712891
816824,United States,37.09024,-95.712891
7864948,United States,37.09024,-95.712891
4168397,United States,37.09024,-95.712891
1946091,United States,37.09024,-95.712891
7055482,United States,37.09024,-95.712891
692104,United States,37.09024,-95.712891
6570888,United States,37.09024,-95.712891
2079111,United States,37.09024,-95.712891
1322,United States,37.09024,-95.712891
12260,United States,37.09024,-95.712891
952879,United States,37.09024,-95.712891
5056855,United States,37.09024,-95.712891
2712525,United States,37.09024,-95.712891
5420747,United States,37.09024,-95.712891
9559323,United States,37.09024,-95.712891
5890240,United States,37.09024,-95.712891
1901625,United States,37.09024,-95.712891
4044696,United States,37.09024,-95.712891
394755,United States,37.09024,-95.712891
4414246,United States,37.09024,-95.712891
99559,United States,37.09024,-95.712891
216743,United States,37.09024,-95.712891
589917,United States,37.09024,-95.712891
87627,United States,37.09024,-95.712891
1217638,United States,37.09024,-95.712891
51230,United States,37.09024,-95.712891
2336736,United States,37.09024,-95.712891
344286,United States,37.09024,-95.712891
408251,United States,37.09024,-95.712891
2282,United States,37.09024,-95.712891
504963,United States,37.09024,-95.712891
3264057,United States,37.09024,-95.712891
552782,United States,37.09024,-95.712891
138234,United States,37.09024,-95.712891
443897,United States,37.09024,-95.712891
1215715,United States,37.09024,-95.712891
341184,United States,37.09024,-95.712891
2334092,United States,37.09024,-95.712891
366447,United States,37.09024,-95.712891
4953742,United States,37.09024,-95.712891
2948957,United States,37.09024,-95.712891
1473597,United States,37.09024,-95.712891
2731457,United States,37.09024,-95.712891
613247,United States,37.09024,-95.712891
6843554,United States,37.09024,-95.712891
381473,United States,37.09024,-95.712891
3720634,United States,37.09024,-95.712891
462061,United States,37.09024,-95.712891
2170994,United States,37.09024,-95.712891
2424586,United States,37.09024,-95.712891
2035811,United States,37.09024,-95.712891
4481026,United States,37.09024,-95.712891
284698,United States,37.09024,-95.712891
4807180,United States,37.09024,-95.712891
2093427,United States,37.09024,-95.712891
2479557,United States,37.09024,-95.712891
3462097,United States,37.09024,-95.712891
4158590,United States,37.09024,-95.712891
6770700,United States,37.09024,-95.712891
9737647,United States,37.09024,-95.712891
7233140,United States,37.09024,-95.712891
198842,United States,37.09024,-95.712891
584597,United States,37.09024,-95.712891
23528,United States,37.09024,-95.712891
65694,United States,37.09024,-95.712891
3631941,United States,37.09024,-95.712891
2242622,United States,37.09024,-95.712891
205093,United States,37.09024,-95.712891
5216733,United States,37.09024,-95.712891
7298298,United States,37.09024,-95.712891
3095,United States,37.09024,-95.712891
607637,United States,37.09024,-95.712891
1125188,United States,37.09024,-95.712891
6042342,United States,37.09024,-95.712891
465955,United States,37.09024,-95.712891
1088856,United States,37.09024,-95.712891
233042,United States,37.09024,-95.712891
1611921,United States,37.09024,-95.712891
4440240,United States,37.09024,-95.712891
399302,United States,37.09024,-95.712891
1349286,United States,37.09024,-95.712891
4051942,United States,37.09024,-95.712891
1277239,United States,37.09024,-95.712891
394842,United States,37.09024,-95.712891
5700898,United States,37.09024,-95.712891
574663,United States,37.09024,-95.712891
4435,United States,37.09024,-95.712891
3788,United States,37.09024,-95.712891
4625681,United States,37.09024,-95.712891
2228688,United States,37.09024,-95.712891
2638485,United States,37.09024,-95.712891
2945764,United States,37.09024,-95.712891
4292542,United States,37.09024,-95.712891
1630853,United States,37.09024,-95.712891
1572695,United States,37.09024,-95.712891
1052943,United States,37.09024,-95.712891
214977,United States,37.09024,-95.712891
271550,United States,37.09024,-95.712891
369495,United States,37.09024,-95.712891
4678042,United States,37.09024,-95.712891
8341048,United States,37.09024,-95.712891
3509025,United States,37.09024,-95.712891
3798534,United States,37.09024,-95.712891
156588,United States,37.09024,-95.712891
369207,United States,37.09024,-95.712891
134073,United States,37.09024,-95.712891
237956,United States,37.09024,-95.712891
1060679,United States,37.09024,-95.712891
3434098,United States,37.09024,-95.712891
2933821,United States,37.09024,-95.712891
13379,United States,37.09024,-95.712891
2111429,United States,37.09024,-95.712891
7124155,United States,37.09024,-95.712891
11580688,United States,37.09024,-95.712891
177308,United States,37.09024,-95.712891
282172,United States,37.09024,-95.712891
4625622,United States,37.09024,-95.712891
578434,United States,37.09024,-95.712891
147320,United States,37.09024,-95.712891
462162,United States,37.09024,-95.712891
8893323,United States,37.09024,-95.712891
656672,United States,37.09024,-95.712891
105717,United States,37.09024,-95.712891
186700,United States,37.09024,-95.712891
9370475,United States,37.09024,-95.712891
334619,United States,37.09024,-95.712891
825011,United States,37.09024,-95.712891
795339,United States,37.09024,-95.712891
620679,United States,37.09024,-95.712891
451192,United States,37.09024,-95.712891
5030005,United States,37.09024,-95.712891
2614539,United States,37.09024,-95.712891
2591424,United States,37.09024,-95.712891
768938,United States,37.09024,-95.712891
293578,United States,37.09024,-95.712891
634664,United States,37.09024,-95.712891
3276822,United States,37.09024,-95.712891
331735,United States,37.09024,-95.712891
596316,United States,37.09024,-95.712891
7168582,United States,37.09024,-95.712891
843341,United States,37.09024,-95.712891
1102956,United States,37.09024,-95.712891
4475057,United States,37.09024,-95.712891
636676,United States,37.09024,-95.712891
4727196,United States,37.09024,-95.712891
1330546,United States,37.09024,-95.712891
1470637,United States,37.09024,-95.712891
8055125,United States,37.09024,-95.712891
177154,United States,37.09024,-95.712891
2766040,United States,37.09024,-95.712891
1301310,United States,37.09024,-95.712891
3064166,United States,37.09024,-95.712891
1804731,United States,37.09024,-95.712891
1190028,United States,37.09024,-95.712891
1245380,United States,37.09024,-95.712891
2797460,United States,37.09024,-95.712891
2763959,United States,37.09024,-95.712891
963881,United States,37.09024,-95.712891
1133109,United States,37.09024,-95.712891
484,United States,37.09024,-95.712891
1759457,United States,37.09024,-95.712891
4144035,United States,37.09024,-95.712891
5760632,United States,37.09024,-95.712891
1838875,United States,37.09024,-95.712891
501393,United States,37.09024,-95.712891
81770,United States,37.09024,-95.712891
1454421,United States,37.09024,-95.712891
1070026,United States,37.09024,-95.712891
573253,United States,37.09024,-95.712891
3328802,United States,37.09024,-95.712891
2272034,United States,37.09024,-95.712891
2850548,United States,37.09024,-95.712891
1335617,United States,37.09024,-95.712891
1173654,United States,37.09024,-95.712891
4309821,United States,37.09024,-95.712891
5069986,United States,37.09024,-95.712891
19626,United States,37.09024,-95.712891
36680,United States,37.09024,-95.712891
1585677,United States,37.09024,-95.712891
88096,United States,37.09024,-95.712891
5062861,United States,37.09024,-95.712891
339725,United States,37.09024,-95.712891
686902,United States,37.09024,-95.712891
5245916,United States,37.09024,-95.712891
1256369,United States,37.09024,-95.712891
1332511,United States,37.09024,-95.712891
491436,United States,37.09024,-95.712891
923370,United States,37.09024,-95.712891
185322,United States,37.09024,-95.712891
2612956,United States,37.09024,-95.712891
837722,United States,37.09024,-95.712891
228371,United States,37.09024,-95.712891
5915959,United States,37.09024,-95.712891
4001497,United States,37.09024,-95.712891
968801,United States,37.09024,-95.712891
2824791,United States,37.09024,-95.712891
1518228,United States,37.09024,-95.712891
675000,United States,37.09024,-95.712891
6122349,United States,37.09024,-95.712891
68573,United States,37.09024,-95.712891
1644320,Uruguay,-32.522779,-55.765835
380593,Venezuela,6.42375,-66.58973
5381331,Vietnam,14.058324,108.277199
1976442,Vietnam,14.058324,108.277199
4268986,Vietnam,14.058324,108.277199
8822918,Vietnam,14.058324,108.277199
10426594,Vietnam,14.058324,108.277199
953682,Warsaw,52.2296756,21.0122287
